d.cod_familiar_fam,membros_domicilios,bairro,rpa,TP-04,TP-05,TP-06,TP-07,TC-09,TC-10,TC-12,vlr_TP_04,vlr_TP_05,vlr_TP_06,vlr_TP_07,vlr_TC_09,vlr_TC_10,vlr_TC_12,vlr_final_domicilio
337503192,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337511020,1,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337512264,1,PEIXINHOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337513902,3,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337516766,3,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337529400,3,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337535043,1,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337542171,1,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337550433,1,BOA VISTA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337551243,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337560072,1,CAMPINA DO BARRETO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337567751,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337572593,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337573212,1,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337580189,4,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337582203,1,PEIXINHOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337583102,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337586381,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337593329,3,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337598983,3,BOA VISTA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337602174,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337603570,3,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337604037,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337604975,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337605009,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337607303,1,ARRUDA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337611084,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337621128,1,LINHA DO TIRO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
337622019,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349289603,1,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349297622,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349297975,3,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349301751,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349304343,1,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349308500,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349309140,2,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349309302,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349310904,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349315116,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349318131,1,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349325502,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349333360,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349338167,1,ILHA DO RETIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349339562,2,SANTO ANTONIO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349343675,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349348472,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349348804,1,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
349350701,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
394810775,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
410344303,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
414783204,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
414857429,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
415141575,3,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
429280440,1,JARDIM SAO PAULO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
446398306,1,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
452688353,2,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
464597820,2,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
475454618,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
489456928,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
526416432,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
532519620,1,JIQUIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
545374952,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
545442460,1,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
549586288,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
555593525,3,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
576137960,1,JIQUIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
577627678,1,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
579425797,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589094513,2,ALTO JOSE DO PINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589101315,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589107437,1,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589124366,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589124528,3,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589125257,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589126148,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
589128191,3,BONGI,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
594021480,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
603060412,2,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
619001330,1,ZUMBI,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
631787372,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
668805480,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
671267663,3,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
671271342,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
671271857,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
671278355,3,SITIO DOS PINTOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
672428636,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
672447185,1,CABANGA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
672464438,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
672469588,1,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
672479621,2,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
672480204,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
674950011,3,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
674950283,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
685408841,3,AREIAS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
685409490,2,CURADO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
685410668,2,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
685415546,1,BONGI,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
685417913,2,CACOTE,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
701972882,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
701976799,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
701992999,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702000094,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702004162,1,JIQUIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702005053,1,CURADO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702013072,3,ARRUDA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702030406,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702046671,2,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702063339,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702064149,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702071196,1,TAMARINEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702109851,3,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
702114855,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
703366602,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
703371363,1,ARRUDA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
703376756,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
703378295,1,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
703392018,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
703392441,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
703403664,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712405194,1,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712407995,2,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712420401,4,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712421203,2,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712423338,3,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712446389,4,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712447784,1,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712448756,3,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712449132,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712453083,2,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712458557,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712459367,3,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712464107,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712464603,3,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
712467386,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738527750,2,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738535699,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738546119,1,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738546461,3,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738546623,2,ILHA DO RETIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738549215,2,COELHOS,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738552437,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738554642,4,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738555029,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738556939,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738562157,1,CABANGA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738565253,1,CABANGA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
738566497,3,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
739419056,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
739421700,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
739423835,3,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
739423916,5,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
739427903,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741376970,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741385619,1,GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741391422,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741416867,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741435063,2,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741436116,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741436620,2,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741475014,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741489821,3,CACOTE,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741496526,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741499541,3,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741502860,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741506505,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
741509369,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743093151,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743094204,2,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743098200,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743099605,2,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743100972,2,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743113101,2,AREIAS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743113870,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743126424,4,LINHA DO TIRO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743138279,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743140257,2,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743141571,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743147693,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743149556,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743155874,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743160363,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743164431,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743168771,4,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743173937,3,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743174151,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743175395,3,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
743175980,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745855768,3,JIQUIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745859160,4,MANGABEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745867936,2,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745869041,3,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745870139,3,BEBERIBE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745880444,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745893422,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745894070,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745896952,1,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
745897410,4,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
750453540,1,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
750453621,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
750460083,3,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
750471956,1,APIPUCOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
983226059,1,GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
990604187,2,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
990641465,1,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
992282705,1,SITIO DOS PINTOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
992623391,1,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994290632,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994305176,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994334354,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994340400,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994341059,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994343930,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994346875,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994349971,1,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994353731,1,MANGUEIRA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994354541,2,MANGABEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994356595,2,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994358105,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994360436,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994364504,1,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994366205,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994367449,4,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994377835,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994380976,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994381867,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994382324,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994386907,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994392800,1,ILHA DO RETIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994393016,1,LINHA DO TIRO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994393601,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994394250,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994399138,3,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994400918,1,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994404409,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994407840,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994413734,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994419856,1,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994428090,1,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994435622,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994456115,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994456620,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994468989,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994469365,2,MANGUEIRA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
994470452,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
